Grundzüge des Umweltrechts;8594;590;West;Schleswig-Holstein;;Kiel;2020-10-22;1;2020-10-22 09:00:00;2020-10-22 15:30:00;143;29000;26100;2020-10-01
Grundzüge des Umweltrechts;8594;591;West;Schleswig-Holstein;;Lübeck;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;145;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;592;West;Schleswig-Holstein;;Neumünster;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;148;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;593;West;Schleswig-Holstein;;Norderstedt;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;151;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;594;West;Schleswig-Holstein;;Schleswig;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;144;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;595;West;Schleswig-Holstein;;Sylt;2020-10-29;1;2020-10-29 09:00:00;2020-10-29 15:30:00;163;29000;26100;2020-10-08
Grundzüge des Umweltrechts;8594;597;Ost;Sachsen;;Bautzen;2020-10-07;1;2020-10-07 09:00:00;2020-10-07 15:30:00;128;24000;21600;2020-09-16
Grundzüge des Umweltrechts;8594;598;Ost;Sachsen;;Chemnitz;2020-10-07;1;2020-10-07 09:00:00;2020-10-07 15:30:00;131;24000;21600;2020-09-16
Grundzüge des Umweltrechts;8594;603;Ost;Sachsen;;Dresden;2020-10-07;1;2020-10-07 09:00:00;2020-10-07 15:30:00;130;24000;21600;2020-09-16
Grundzüge des Umweltrechts;8594;599;Ost;Sachsen;;Hoyerswerda;2020-10-07;1;2020-10-07 09:00:00;2020-10-07 15:30:00;133;24000;21600;2020-09-16
Grundzüge des Umweltrechts;8594;600;Ost;Sachsen;;Leipzig;2020-10-14;1;2020-10-14 09:00:00;2020-10-14 15:30:00;127;24000;21600;2020-09-23
Grundzüge des Umweltrechts;8594;601;Ost;Sachsen;;Plauen;2020-10-14;1;2020-10-14 09:00:00;2020-10-14 15:30:00;132;24000;21600;2020-09-23
Grundzüge des Umweltrechts;8594;602;Ost;Sachsen;;Zwickau;2020-10-14;1;2020-10-14 09:00:00;2020-10-14 15:30:00;129;24000;21600;2020-09-23
Grundzüge des Umweltrechts;8594;604;Ost;Sachsen-Anhalt;;Aschersleben;2020-10-13;1;2020-10-13 09:00:00;2020-10-13 15:30:00;136;24000;21600;2020-09-22
Grundzüge des Umweltrechts;8594;605;Ost;Sachsen-Anhalt;;Dessau;2020-10-13;1;2020-10-13 09:00:00;2020-10-13 15:30:00;139;24000;21600;2020-09-22
Grundzüge des Umweltrechts;8594;606;Ost;Sachsen-Anhalt;;Halle;2020-10-13;1;2020-10-13 09:00:00;2020-10-13 15:30:00;135;24000;21600;2020-09-22
Grundzüge des Umweltrechts;8594;612;Ost;Sachsen-Anhalt;;Wittenberg;2020-10-13;1;2020-10-13 09:00:00;2020-10-13 15:30:00;140;24000;21600;2020-09-22
Grundzüge des Umweltrechts;8594;607;Ost;Sachsen-Anhalt;;Magdeburg;2020-10-13;1;2020-10-13 09:00:00;2020-10-13 15:30:00;137;24000;21600;2020-09-22
Grundzüge des Umweltrechts;8594;608;Ost;Sachsen-Anhalt;;Naumburg;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;141;24000;21600;2020-10-06
Grundzüge des Umweltrechts;8594;609;Ost;Sachsen-Anhalt;;Quedlinburg;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;134;24000;21600;2020-10-06
Grundzüge des Umweltrechts;8594;610;Ost;Sachsen-Anhalt;;Tangermünde;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;142;24000;21600;2020-10-06
Grundzüge des Umweltrechts;8594;611;Ost;Sachsen-Anhalt;;Wernigerode;2020-10-27;1;2020-10-27 09:00:00;2020-10-27 15:30:00;138;24000;21600;2020-10-06
Grundzüge des Umweltrechts;8594;613;Ost;Thüringen;;Altenburg;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;156;24000;21600;2020-09-10
Grundzüge des Umweltrechts;8594;614;Ost;Thüringen;;Erfurt;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;155;24000;21600;2020-09-10
Grundzüge des Umweltrechts;8594;615;Ost;Thüringen;;Gotha;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;154;24000;21600;2020-09-10
Grundzüge des Umweltrechts;8594;616;Ost;Thüringen;;Heilbad Heiligenstadt;2020-10-01;1;2020-10-01 09:00:00;2020-10-01 15:30:00;157;24000;21600;2020-09-10
Grundzüge des Umweltrechts;8594;617;Ost;Thüringen;;Jena;2020-10-15;1;2020-10-15 09:00:00;2020-10-15 15:30:00;158;24000;21600;2020-09-24
Grundzüge des Umweltrechts;8594;618;Ost;Thüringen;;Saalfeld;2020-10-15;1;2020-10-15 09:00:00;2020-10-15 15:30:00;160;24000;21600;2020-09-24
Grundzüge des Umweltrechts;8594;619;Ost;Thüringen;;Sondershausen;2020-10-15;1;2020-10-15 09:00:00;2020-10-15 15:30:00;159;24000;21600;2020-09-24
Grundzüge des Umweltrechts;8594;620;Ost;Thüringen;;Suhl;2020-10-15;1;2020-10-15 09:00:00;2020-10-15 15:30:00;153;24000;21600;2020-09-24
